6.0563E+17,1,My #TeenChoice nominee for #ChoiceTVChemistry &amp; #ChoiceTVLiplock &amp; #ChoiceFandom is Klaus and Caroline #Klaroline http://t.co/8hswTN6z2d 62,,,,,
6.01655E+17,1,one person followed me and 2 people unfollowed me // automatically checked by http://t.co/x12rC7p65d,,,,,
6.04083E+17,1,My #TeenChoice nominee for #ChoiceViner is @BrittanyFurlan http://t.co/TBZOYGjqx2     ,,,,,
6.05885E+17,1,2 people followed me today tracked by http://t.co/NZ65Dc95kR,,,,,
6.04243E+17,1,My #TeenChoice nominee for #ChoiceTVChemistry #ChoiceTVLiplock is Klaus and Caroline #Klaroline From #TVD http://t.co/pk8Cg6HRfH 360,,,,,
6.02885E+17,1,267   Keep using the hashtag BARBZ   #IChooseNicki,,,,,
6.05498E+17,1,suumecb  #TeenChoice#ChoiceSelfieTaker Niall Horan#ChoiceFandom Directioners#ChoiceMusicGroupMale One Direction#1DForMMVA,,,,,
6.05759E+17,1,#ChoiceTVChemistry #ChoiceTVLiplock Kurt and Blaine of Glee  ugh,,,,,
6.05685E+17,1,circus#TeenChoice nominee for #ChoiceMusicCollaboration is Pretty Girls by Britney Spears &amp; Iggy Azalea,,,,,
6.0579E+17,1,q #TeenChoice #ChoiceStyleIcon Lady Gaga#ChoiceInstagrammer Lady Gaga#ChoiceFandom Little Monsters#ChoiceFemaleArtist Lady Gaga,,,,,
6.0523E+17,1,I've collected 12,800 gold coins!  http://t.co/ENiCGYpgUN #ipad, #ipadgames, #gameinsight,,
6.06465E+17,1,Today stats: One follower, One unfollower via http://t.co/hLiP8zoO58,,,,
6.0156E+17,1,Today stats: One follower, No unfollowers and followed one person via http://t.co/CS59b57azS,,,,
6.03466E+17,1,Today stats: One follower, No unfollowers via http://t.co/VgIJDim5GA,,,,
6.04129E+17,1,My #TeenChoice nominee for #ChoiceRBHipHopArtist is @MariahCarey http://t.co/4OyAFAmFoy,,,,,
6.05928E+17,1,Flower Mold, silicone mold, craft mold, Cake Molds, http://t.co/1NaPK1ZBst http://t.co/kU1WyaSEka,
6.05334E+17,1,My #TeenChoice nominee for #ChoiceMaleArtist is Logan Henderson http://t.co/6ApUF6pK6a,,,,,
6.06537E+17,1,Very #funny #movie of a #sexy #dog #teaching us how to have #safe #sex !! - http://t.co/tMrVZZGJzk,,,,,
6.04492E+17,1,fd783gh #1DForMMVA #TeenChoice #ChoiceFandom Directioners #ChoiceMusicGroupMale One Direction,,,,,
6.05693E+17,1,Candice Patton for #ChoiceSciFiTVActress #ChoiceTVBreakOutStar Barry (Grant Gustin) &amp; Iris for the #ChoiceTVChemistry #ChoiceTVLiplock 396,,,,,
6.05596E+17,1,My #TeenChoice nominee for #ChoiceInstagrammer is jessica.syj (Jessica Jung) http://t.co/JBmRPreHtF http://t.co/UwugEZhGfN,,,,,
6.04722E+17,1,403/600#TeenChoice #ChoiceFemaleArtist Lady Gaga#ChoiceFandom Little Monsters,,,,,
6.03786E+17,1,24 My #TeenChoice nominee for #ChoiceMusicNextBigThing is Zayn Malik http://t.co/fiD5G2c3iM,,,,,
6.05143E+17,,   GO WATCH @TheMattEspinosa 'S            NEW VIDEO     http://t.co/f1HeMlLwFt  Subscribe!!#MattsNewVideo x297,,,,,
6.05926E+17,,Number crunching for the past day - 1 new unfollower. Stats via http://t.co/X6xmdCuTpj,,,,,
6.04682E+17,,Weather Update. http://t.co/YL8urtvD2i 12:14:11,,,,,
6.0645E+17,,I m going with the Warriors! #SCFinalsVote @SportsCenter http://t.co/bUFMnYD78N,,,,,
6.06168E+17,,99/300x WATCH THE NIGHT IS STILL YOUNG ON VEVO NOW !   #IChooseNicki #MTVAwardsStar Nicki Minaj,,,,,
6.05734E+17,,my #TeenChoice nominee for #ChoiceMusicGroupMale is EXO,,,,,
6.05296E+17,,5My #TeenChoice nominee for #ChoiceMusicGroupMale SUPER JUNIORFhh,,,,,
6.04397E+17,,136 #TeenChoice #ChoiceFemaleArtist Lady Gaga,,,,,
6.03317E+17,,Just posted a video https://t.co/gpxqYKEzAi,,,,,
6.05358E+17,,jhg211sdf #TeenChoice#ChoiceSelfieTaker Niall Horan#ChoiceFandom Directioners#ChoiceMusicGroupMale One Direction#1DForMMVA,,,,,
6.04561E+17,,xzc31zxc #1DForMMVA #TeenChoice #ChoiceFandom Directioners #ChoiceMusicGroupMale One Direction,,,,,
6.05715E+17,,Today stats: No new followers, One unfollower via http://t.co/iEZHXFelpz,,,,
6.04813E+17,,Today stats: One follower, One unfollower via http://t.co/tDRELpOvWg,,,,
6.04767E+17,,bvc67das #TeenChoice #ChoiceSummerSong NoControl by #ChoiceFandom Directioners #ChoiceMusicGroupMale One Direction,,,,,
6.04288E+17,,At your best, you are psychically attuned to the vibes, though... More for Pisces http://t.co/vtjc3xyzah,,,
6.06238E+17,,I posted a new photo to Facebook http://t.co/CExspBG5s3,,,,,
6.04274E+17,,Keeping your relationships and work life in balance requires a... More for Cancer http://t.co/iEzNysSPvW,,,,,
6.01742E+17,,I posted a new photo to Facebook http://t.co/sEh9FBLOve,,,,,
6.01654E+17,,one person followed me and 2 people unfollowed me // automatically checked by http://t.co/5c7jN2sMDl,,,,,
6.04096E+17,,My #TeenChoice nominee for #ChoiceFemaleArtist Rihanna http://t.co/pRDyo7t9jo,,,,,
6.0657E+17,,SMACK SMACK IN THE AIR  #MTVAwardsStar Beyonc   Ariana Grande Nicki Minaj #IChooseBEYONCE,,,,,
6.052E+17,,My #TeenChoice nominee for #ChoiceSciFiTVActress &amp; #ChoiceFemaleHottie is Nina Dobrev cc,,,,,
6.05024E+17,,My #TeenChoice nominee for #ChoiceSciFiTVActor #ChoiceTVBreakOutStar &amp; #ChoiceTVSceneStealer is Grant Gustin       mvncmvnx,,,,,
6.02488E+17,,Today stats: No new followers, One unfollower and followed one person via http://t.co/N56o9V62RD,,,,
6.02787E+17,,You might not receive the clarity you seek today no matter how... More for Cancer http://t.co/vc2YvVeYnD,,,,,
6.05014E+17,,You have very strong convictions about your future now that th... More for Capricorn http://t.co/TBTy4WM1fQ,,,,,
6.04904E+17,,My #TeenChoice nominee for#ChoiceMusicGroupFemale is2NE1 BJ13,,,,,
6.02774E+17,,It's tricky to turn an innovative idea into something tangible... More for Aquarius http://t.co/z16ODTfcKP,,,,,
6.04156E+17,,My #TeenChoice nominee for #ChoiceMaleHottie is Zayn Malik http://t.co/aziNjnErY4 x237,,,,,
6.042E+17,,13 My #TeenChoice nominee for #ChoiceSelfieTaker is Zayn Malik http://t.co/SoMaOZ6gNA,,,,,
6.05172E+17,,666     #TeenChoice#ChoiceFemaleHottie #ChoiceFemaleArtist Rihanna#ChoiceMovieTVSong Towards The Sun#ChoiceFandom Rihanna Navy,,,,,
6.04382E+17,,159#TeenChoice#ChoiceMusicCollaborationFour Five Seconds#ChoiceRBHipHopArtist#ChoiceFemaleArtist Rihanna#ChoiceFandom Rihanna Navy,,,,,
6.0606E+17,,Forget unfollowers, I believe in growing. 17 new followers in the last week! Stats via http://t.co/gcXKKH34JP,,,,
6.04638E+17,,My #TeenChoice nominee for #ChoiceMovieLiplock is Shailene Woodley &amp; Theo James http://t.co/AkGbaknDeW 22,,,,,
6.0573E+17,,#TeenChoice#ChoiceFemaleArtist Ariana Grande#ChoiceFandom Arianators#ChoiceSummerTour The Honeymoon Tour #ChoiceFemaleHottie 10,,,,,
6.04797E+17,,50 #IChooseBEYONCE #TeenChoice #ChoiceFemaleArtist Lady Gaga#ChoiceFandom Little Monsters,,,,,
6.04972E+17,,My #TeenChoice nominee for #ChoiceFemaleWebStar is Anne Curtis http://t.co/by31ffkQsN http://t.co/8vVSMCr9dx x504,,,,,
6.0315E+17,,Today stats: 2 followers, No unfollowers via http://t.co/azuzzMxRZg,,,,
6.04312E+17,,#TeenChoice#ChoiceRBHipHopArtist Rihanna#ChoiceFemaleArtist Rihanna#ChoiceSongFemaleArtist #ChoiceRBHipHopSongFourFiveSeconds  17,,,,,
6.064E+17,,Watch: Very #funny #YouTube #movie of a #dog #teaching us how to have #safe #sex !! - http://t.co/Ke8xb7Ft1E,,,,,
6.01621E+17,,Today stats: No new followers, One unfollower via http://t.co/E1jYw9omVz,,,,
6.05175E+17,,My #TeenChoice nominee for #ChoiceTVChemistry #ChoiceTVLiplock is Klaus and Caroline 2034,,,,,
6.05449E+17,,My #TeenChoice nominee for #ChoiceMusicGroupMale is SUPER JUNIOR /../,/.,,,,
6.05007E+17,,Weather Update. http://t.co/HDXdBMP9FK 09:45:17,,,,,
6.03557E+17,,Simmering relationship tension raises uncomfortable issues tod... More for Cancer http://t.co/wZDv6EJH8f,,,,,
6.0273E+17,,My best RTs this week came from: @figureskatingRu @JoanneTaMcLeod @diodio0013tw #thankSAll Who were yours? http://t.co/r1Xv3v5fih,,,,,
6.04855E+17,,cx346kj #TeenChoice#ChoiceMusicGroupMale #ChoiceSummerSong No Control by One Direction#ChoiceFandom Directioners,,,,,
6.04906E+17,,jf x  NICKI MINAJ The Queen Of RAP #IChooseNicki,,,,,
6.05293E+17,,My #TeenChoice nominee for #ChoiceActionMovieActress is Britt Robertson http://t.co/qBVmFBfRGO 26,,,,,
6.03786E+17,,This week on twitter: One new follower, One new unfollower via http://t.co/YZnpRtKNap,,,,
6.03312E+17,,tt Beyonc  Is The Queen Of POP #IChooseBEYONCE #SelenaForMMVA,,,,,
6.0473E+17,,Today stats: One follower, One unfollower via http://t.co/8qX5nc1OzS,,,,
6.02663E+17,,Today stats: 16 followers, 9 unfollowers and followed 62 people via http://t.co/hQesr0KINJ,,,,
6.04207E+17,,90 #TeenChoice #ChoiceFemaleArtist Lady Gaga,,,,,
6.05333E+17,,Weather Update. http://t.co/qToCwMeVbX 07:21:23,,,,,
6.06534E+17,,I m going with the Warriors! #SCFinalsVote @SportsCenter http://t.co/Noh1Cuyz7F,,,,,
6.04646E+17,,You are at a fork in the road and may feel pressured by someon... More for Gemini http://t.co/kvfXt5cVrt,,,,,
6.04508E+17,,Weather Update. http://t.co/iagdUdTMHC 00:43:48,,,,,
6.04609E+17,,bvc216das #1DForMMVA #TeenChoice #ChoiceFandom Directioners #ChoiceMusicGroupMale One Direction,,,,,
6.0395E+17,,Today stats: 2 followers, 2 unfollowers and followed one person via http://t.co/4gj37R1nVN,,,,
6.05108E+17,,156xx #IChooseNicki #TeenChoice #ChoiceFemaleArtist Lady Gaga,,,,,
6.02509E+17,,null May 25, 2015 at 01:17AM #RT #TFB #TeamFollowBack #TFB #TFW #FF #Follow #RT            5,,,,
6.02921E+17,,happy memorial day          ,,,,,
6.058E+17,,My #TeenChoice nominee for #ChoiceTVChemistry &amp; #ChoiceTVLiplock is Stefan and Caroline x239,,,,,
6.04935E+17,,Iaiw My #TeenChoice nominee for #ChoiceMusicGroupFemale is F(x),,,,,
6.05118E+17,,h100f #TeenChoice #ChoiceFandom Directioners#ChoiceSummerTour On The Road Again#ChoiceMusicGroupMale One Direction#1DForMMVA,,,,,
6.04153E+17,,[#RoanokeWeather], #Roanoke weather May 28,29,30,31 2015 - June 1,2 2015 http://t.co/KehfPKzXP8
6.05554E+17,,Weather Update. http://t.co/BpP7TIS8PE 21:58:56,,,,,
6.04992E+17,,#TeenChoice #ChoiceFemaleArtist Ariana Grande I Rihanna#ChoiceFandom Arianators#ChoiceMusicGroupFemaleFifth Harmony#SelenaForMMVA 56,,,,,
6.04773E+17,,Weather Update. http://t.co/9OTDVRt0q6 18:14:07,,,,,
6.05309E+17,,The changes at work keep on coming and you wouldn't mind a bit... More for Virgo http://t.co/t251YnKh5L,,,,,
6.05694E+17,,My #TeenChoice nominee for #ChoiceTVChemistry &amp; #ChoiceTVLiplock #ChoiceFandom is Klaus and Caroline #Klaroline ~bg,,,,,
6.06068E+17,,   LIVE on #YouNow - http://t.co/BuE3f6Qvl4,,,,,
6.03797E+17,,Today stats: One follower, No unfollowers and followed one person via http://t.co/JjBM9PlCAz,,,,
6.02244E+17,,EVERYONE GO WATCH @nashgrier NEW VIDEO #NASHSNEWVIDEO Please follow me nash,,,,,
6.05126E+17,,asd205zxc #TeenChoice #ChoiceFandom Directioners#ChoiceSummerTour On The Road Again#ChoiceMusicGroupMale One Direction#1DForMMVA,,,,,
6.05141E+17,,GUYS USE #TeenChoice #ChoiceFemaleArtist Lady Gaga #ChoiceFandom Little Monsters #ChoiceSummerTour Cheek To Cheek Tour #IChooseNicki,,,,,
6.05455E+17,,Today stats: No new followers, One unfollower and followed one person via http://t.co/cU28539u7o,,,,
6.05866E+17,,Today stats: No new followers, One unfollower via http://t.co/HwpmzANAw2,,,,
6.03283E+17,,Today stats: One follower, No unfollowers via http://t.co/8mb8tFUz9i,,,,
6.03753E+17,,I posted a new photo to Facebook http://t.co/KCjrqGoZWf,,,,,
6.01573E+17,,Today stats: One follower, No unfollowers via http://t.co/rpUd3vk6jv,,,,
6.02868E+17,,This week on twitter: 2 new followers  and followed 5 people via http://t.co/2A8GvoXk0c,,,,,
6.05182E+17,,KK. My #TeenChoice nominee for #ChoiceMusicGroupFemale is Girls' Generation,,,,,
6.03989E+17,,I posted a new photo to Facebook http://t.co/v6ckIbAdpy,,,,,
6.04806E+17,,124My #TeenChoice nominee for #ChoiceFemaleHottie is Julia Barretto http://t.co/kYQNigtGUF,,,,,
6.05557E+17,,89        My #TeenChoice nomine for #ChoiceMusicGroupMale is Super Junior,,,,,
6.05728E+17,,wue  #TeenChoice #ChoiceMaleHottie Harry Styles#ChoiceTwit Liam Payne#ChoiceFandom Directioners#ChoiceMusicGroupMale One Direction,,,,,
6.01585E+17,,Lil ass boys &lt;&lt;&lt;&lt;&lt;&lt;&lt;             ,,,,,
6.04465E+17,,My #TeenChoice nominee for #ChoiceFandom is BLACKJACKbad,,,,,
6.03343E+17,,I have Cottage on my island! Now my island is even more awesome!  http://t.co/xi1Mt1xaHa #iphone, #iphonegames, #gameinsight,,,
6.03336E+17,,How many followers do you get weekly? 2 awesome new followers for me! Grow with http://t.co/0xsgDZgc6g,,,,,
6.04127E+17,,Today stats: No new followers, One unfollower via http://t.co/FCdGUEalPk,,,,
6.05163E+17,,My #TeenChoice nominee for #ChoiceViner is Lucas Rangel @LucasRanngel http://t.co/DSqvQ3TVWe ba,,,,,
6.04464E+17,,ki52mn #1DForMMVA #TeenChoice #ChoiceFandom Directioners #ChoiceMusicGroupMale One Direction,,,,,
6.05662E+17,,156 My #TeenChoice nominee for #ChoiceMusicGroupMale is Super Junior#ChoiceMusicGroupMale Super Junior#ChoiceFandom ELF,,,,,
6.0287E+17,,135     Keep using the hashtag BARBZ  #IChooseNicki,,,,,
6.05538E+17,,My #TeenChoice nominee for #ChoiceTVChemistry &amp; #ChoiceTVLiplock is Stefan and Caroline 0246,,,,,
6.06772E+17,,I predict Barcelona will win the 2015 #UCLfinal #BarcaToWin http://t.co/RtxeIa4IUj,,,,,
6.02272E+17,,258   NICKI IS THE QUEEN OF RAP   #IChooseNicki,,,,,
6.0444E+17,,L Beyonc  Is The Queen Of POP #IChooseBEYONCE,,,,,
6.03721E+17,,My #TeenChoice nominee for #ChoiceFandom is Directioners @TeenChoiceFOX,,,,,
6.05802E+17,,My #TeenChoice nominee for #ChoiceTVChemistry is @dglambert &amp; @MaiaMitchell    @TeenChoiceFOX http://t.co/UzEunDdgu4 http://t.co/Qn2RFiJ3Mb,,,,,
6.01734E+17,,I posted a new photo to Facebook http://t.co/rJO26ENCk1,,,,,
6.05142E+17,,Today stats: No new followers, One unfollower and followed one person via http://t.co/DtOSTgz7WJ,,,,
6.04683E+17,,my #TeenChoice nominee for #ChoiceMusicGroupMale is EXO452,,,,,
6.064E+17,,Followers - 3, Unfollowers - 2. I didn't know it'd be this simple. Get your weekly stats via http://t.co/7GpQ04Rd5X.,,,,
6.03385E+17,,I've collected 19,800 gold coins! http://t.co/XXYVt4rXel #iphone, #iphonegames, #gameinsight,,
6.04739E+17,,EXO-l 75My #TeenChoice nominee for #ChoiceMusicGroupMale is EXO,,,,,
6.04871E+17,,hgg296bvc #TeenChoice#ChoiceMusicGroupMale #ChoiceSummerSong No Control by One Direction#ChoiceFandom Directioners,,,,,
6.04931E+17,,qwe352ghj #TeenChoice#ChoiceMusicGroupMale #ChoiceSongGroup Steal My Girl by One Direction#ChoiceFandom Directioners,,,,,
6.05683E+17,,My #TeenChoice nominee for #ChoiceTVLipLock &amp; #ChoiceTVChemistry is Stefan and Caroline ll #ChoiceScifiTVActress Candice Accola ll 138,,,,,
6.04829E+17,,Weather Update. http://t.co/tiHdEdCTlW 21:56:11,,,,,
6.05338E+17,,hg309re #TeenChoice#ChoiceSelfieTaker Niall Horan#ChoiceFandom Directioners#ChoiceMusicGroupMale One Direction#1DForMMVA,,,,,
6.05583E+17,,My #TeenChoice nominee for #ChoiceDramaTVActor is Jensen AcklesMy #TeenChoice nominee for #ChoiceSciFiTVActor is Jensen Ackles  237  ,,,,,
6.02937E+17,,47  Keep using the hashtag BARBZ   #IChooseNicki,,,,,
6.02738E+17,,one person unfollowed me // automatically checked by http://t.co/ntpigy47K3,,,,,
6.02804E+17,,Today stats: One follower, No unfollowers via http://t.co/DkOMt8kLDu,,,,
6.03866E+17,,These are cosmically auspicious times that can bring you close... More for Leo http://t.co/KHzfIp7PzB,,,,,
6.02521E+17,,   LIVE on #YouNow - http://t.co/nQBNZ89h2y,,,,,
6.04178E+17,,Today stats: One follower, No unfollowers via http://t.co/kOI9cGEk5S,,,,
6.02622E+17,,Just posted a photo https://t.co/wgXX2OipTN,,,,,
6.02731E+17,,Oh my god       https://t.co/9C31lgWf9Z,,,,,
6.0556E+17,,My #TeenChoice nominee for #ChoiceComedyTVActress is Laura Marano http://t.co/WPsdJJgl2W o,,,,,
6.04227E+17,,My #TeenChoice nominee for #ChoiceMusicNextBigThing is Zayn Malik x51,,,,,
6.05678E+17,,My #TeenChoice nominee for #ChoiceMusicGroupFemale is T-ARA nam bay,,,,,
6.05731E+17,,My #TeenChoice nominee for #ChoiceTVChemistry #ChoiceTVLiplock #ChoiceFandom is Klaus and Caroline #Klaroline  ,,,,,
6.06763E+17,,#MTVAwardsStar Rihanna Jennifer Lopez R,,,,,
6.04055E+17,,My #TeenChoice nominee for #ChoiceSciFiTVActress &amp; #ChoiceTVBreakOutStar is Danielle Panabaker from #TheFlash 82,,,,,
6.04136E+17,,My #TeenChoice nominee for #ChoiceMaleHottie is Harry Styles 95,,,,,
6.06039E+17,,Today stats: No new followers, One unfollower via http://t.co/8L2YRidO3F,,,,
6.01976E+17,,Today stats: No new followers, One unfollower via http://t.co/CvYXqPiqfe,,,,
6.05212E+17,,My #TeenChoice nominee for #ChoiceSciFiMovieActor is Liam Hemsworth http://t.co/Z2tkyu0zl5 2,,,,,
6.01636E+17,,Today stats: 5 followers, One unfollower and followed 2 people via http://t.co/vopK3Ma1nb,,,,
